ds,predicted_monthly_cost,service
2024-09-01,83.76467477476417,GKE
2024-10-01,87.32667586743074,GKE
2024-11-01,84.7559684695546,GKE
2024-12-01,89.04929816466206,GKE
2025-01-01,90.17597141278276,GKE
2025-02-01,83.46464827728151,GKE
2025-03-01,93.92563113139781,GKE
2025-04-01,92.32860606229225,GKE
2025-05-01,100.35526197108898,GKE
2025-06-01,98.66527669380096,GKE
2025-07-01,100.26194456156925,GKE
2025-08-01,100.72413237399567,GKE
2025-09-01,99.9191470866575,GKE
2025-10-01,103.05540583265694,GKE
2025-11-01,98.87086227597308,GKE
2025-12-01,102.66803579514448,GKE
2026-01-01,102.7193777293938,GKE
2026-02-01,93.94701270752397,GKE
2026-03-01,104.56241418396313,GKE
2026-04-01,101.62405820987753,GKE
2026-05-01,109.02378840901748,GKE
2026-06-01,106.7665783830245,GKE
2026-07-01,108.69815234386256,GKE
2026-08-01,109.11782221049562,GKE
2026-09-01,107.96622233935449,GKE
2026-10-01,111.41852287609677,GKE
2023-10-01,50.78462407046179,Key Management Service
2023-11-01,48.938965750762016,Key Management Service
2023-12-01,50.075316752054235,Key Management Service
2024-01-01,53.67435132378458,Key Management Service
2024-02-01,48.71419266326724,Key Management Service
2024-03-01,55.24208969524835,Key Management Service
2024-04-01,53.50021648892976,Key Management Service
2024-05-01,55.70315506914768,Key Management Service
2024-06-01,54.32490930666412,Key Management Service
2024-07-01,58.10055433817356,Key Management Service
2024-08-01,58.783834646190805,Key Management Service
2024-09-01,58.16101295452951,Key Management Service
2024-10-01,60.95658468183882,Key Management Service
2024-11-01,59.8435612286767,Key Management Service
2024-12-01,62.52516002569495,Key Management Service
2025-01-01,67.28294771858194,Key Management Service
2025-02-01,60.195712025828655,Key Management Service
2025-03-01,70.29502235301675,Key Management Service
2025-04-01,68.32793742727418,Key Management Service
2025-05-01,71.17568510351683,Key Management Service
2025-06-01,69.29283521189136,Key Management Service
